date, pm10, o3, no2, so2
2020/1/2, 21, 23, 8, 2
2020/1/3, 12, 20, 8, 6
2020/1/4, 13, 21, 8, 2
2020/1/5, 15, 21, 16, 2
2020/1/6, 13, 15, 15, 2
2020/1/7, 16, 15, 17, 2
2020/1/8, 14, 18, 15, 2
2020/1/9, 8, 22, 15, 2
2020/1/10, 8, 20, 16, 
2020/1/11, 13, 22, 10, 
2020/1/12, 11, 19, 16, 
2020/1/13, 11, 23, 10, 
2020/1/14, 7, 26, 11, 
2020/1/15, 10, 12, 13, 
2020/1/16, 10, , , 
2019/10/1, 8, 24, 9, 2
2019/10/2, 9, 17, 9, 3
2019/10/3, 10, 17, 13, 5
2019/10/4, 11, 10, 11, 2
2019/10/5, 11, 16, 8, 2
2019/10/6, 7, 13, 13, 2
2019/10/7, 10, 17, 12, 3
2019/10/8, 8, 21, 6, 4
2019/10/9, 11, 22, 8, 8
2019/10/10, 9, 21, 10, 2
2019/10/11, 11, 26, 10, 2
2019/10/12, 8, 24, 9, 2
2019/10/13, 12, 25, 13, 2
2019/10/14, 13, 22, 14, 2
2019/10/15, 19, 16, 12, 2
2019/10/16, 12, 19, 11, 2
2019/10/17, 7, 27, 12, 2
2019/10/21, 5, 18, 13, 3
2019/10/22, 10, 4, 16, 2
2019/10/23, 14, 17, 11, 2
2019/10/24, 15, 21, 12, 2
2019/10/25, 9, 23, 9, 2
2019/10/26, 6, 25, 10, 5
2019/10/28, 12, 20, 19, 2
2019/10/29, 18, 8, 18, 
2019/10/30, 15, 15, 21, 2
2019/10/31, 18, 11, 8, 2
2019/11/1, 16, 23, 7, 2
2019/11/2, 9, 19, 7, 2
2019/11/5, 10, 10, 18, 2
2019/11/6, 11, 14, 11, 2
2019/11/7, 8, 7, 18, 2
2019/11/8, 11, 13, 16, 2
2019/11/9, 16, 8, 16, 2
2019/11/10, 15, 13, 13, 2
2019/11/11, 14, 19, 15, 2
2019/11/12, 7, 15, 14, 
2019/11/13, 10, 11, 15, 2
2019/11/14, 8, 5, 16, 2
2019/11/15, 15, 13, 21, 2
2019/11/16, 18, 4, 17, 3
2019/11/17, 17, 21, 14, 3
2019/11/18, 14, 17, 19, 3
2019/11/19, 9, 2, 23, 2
2019/11/20, 15, 2, 18, 2
2019/11/21, 18, 7, 18, 2
2019/11/22, 14, 2, 16, 
2019/11/23, 14, 2, 16, 2
2019/11/24, 17, , 17, 2
2019/11/25, 21, 7, 16, 2
2019/11/26, 16, 22, 11, 2
2019/11/27, 9, 23, 5, 7
2019/11/29, 11, 4, 24, 2
2019/11/30, 18, 4, 21, 
2019/12/1, 20, 3, 23, 2
2019/12/2, 19, 5, 22, 2
2019/12/3, 17, 4, 23, 2
2019/12/4, 19, 3, 21, 2
2019/12/5, 19, 18, 18, 2
2019/12/6, 21, 19, 9, 13
2019/12/7, 10, 28, 7, 5
2019/12/8, 7, 29, 12, 6
2019/12/9, 7, 22, 13, 2
2019/12/10, 13, 8, 21, 2
2019/12/11, 11, 19, 12, 
2019/12/12, 10, 20, 12, 5
2019/12/13, 7, 30, 9, 6
2019/12/14, 10, 31, 9, 8
2019/12/15, 12, 12, 20, 2
2019/12/16, 13, 14, 14, 
2019/12/17, 14, 18, 18, 4
2019/12/18, 11, 9, 11, 
2019/12/19, 14, 20, 13, 2
2019/12/20, 15, 22, 10, 2
2019/12/21, 8, 24, 5, 4
2019/12/22, 7, 22, 11, 8
2019/12/23, 11, 26, 8, 6
2019/12/24, 12, 23, 8, 6
2019/12/25, 12, 9, 12, 
2019/12/26, 14, 8, 16, 
2019/12/27, 14, 7, 20, 
2019/12/28, 15, , , 
2019/7/1, 16, 35, 10, 4
2019/7/2, 11, 34, 8, 4
2019/7/3, 11, 35, 12, 5
2019/7/4, 14, 55, 13, 3
2019/7/5, 16, 54, 13, 3
2019/7/6, 16, 31, 5, 2
2019/7/7, 10, 27, 10, 6
2019/7/8, 7, 36, 6, 3
2019/7/9, 5, 36, 17, 7
2019/7/10, 10, 44, 13, 4
2019/7/11, 15, 40, 14, 3
2019/7/12, 16, 30, 8, 
2019/7/13, 10, 29, 4, 3
2019/7/17, 15, 44, 10, 3
2019/7/18, 18, 40, 10, 4
2019/7/19, 12, 30, 10, 2
2019/7/20, 12, 38, 6, 2
2019/7/21, 10, 41, 16, 4
2019/7/22, 11, 69, 22, 2
2019/7/23, 13, 102, 20, 2
2019/7/24, 16, 107, 17, 4
2019/7/25, 26, 107, 17, 2
2019/7/26, 30, 56, 11, 2
2019/7/27, 28, 26, 7, 2
2019/7/28, 24, 44, 9, 2
2019/7/29, 18, 46, 15, 
2019/7/30, 15, 29, 6, 2
2019/7/31, 13, 33, 11, 4
2019/8/1, 11, 37, 14, 3
2019/8/2, 13, 28, 9, 4
2019/8/3, 10, 49, 14, 3
2019/8/4, 10, 40, 10, 3
2019/8/5, 10, 33, 9, 2
2019/8/6, 11, 33, 9, 4
2019/8/7, 7, 33, 12, 5
2019/8/8, 8, 26, 18, 2
2019/8/9, 10, 33, 5, 2
2019/8/10, 8, 31, 5, 3
2019/8/11, 12, 31, 11, 
2019/8/12, 9, 28, 12, 5
2019/8/13, 5, 35, 11, 2
2019/8/14, 5, 23, 7, 2
2019/8/15, 10, 29, 11, 2
2019/8/16, 11, 20, 9, 2
2019/8/17, 8, 21, 6, 3
2019/8/19, 11, 34, 10, 2
2019/8/20, 14, 45, 20, 4
2019/8/21, 15, 53, 22, 2
2019/8/22, 19, 73, 26, 2
2019/8/23, 22, 69, 18, 2
2019/8/24, 22, 69, 18, 3
2019/8/25, 22, 69, 26, 4
2019/8/26, 27, 73, 23, 2
2019/8/27, 29, 71, 16, 3
2019/8/28, 24, 37, 11, 2
2019/8/29, 22, 48, 18, 5
2019/8/30, 16, 58, 17, 
2019/8/31, 18, 31, 6, 2
2019/9/1, 16, 32, 9, 
2019/9/2, 10, 26, 11, 3
2019/9/3, 12, 30, 9, 4
2019/9/4, 12, 27, 10, 4
2019/9/5, 11, 30, 16, 2
2019/9/6, 13, 23, 9, 
2019/9/7, 12, 26, 6, 3
2019/9/8, 8, 32, 16, 2
2019/9/9, 11, 38, 20, 4
2019/9/10, 13, 20, 19, 2
2019/9/11, 17, 27, 9, 5
2019/9/12, 11, 23, 6, 6
2019/9/13, 10, 26, 15, 3
2019/9/14, 13, 48, 14, 5
2019/9/15, 19, 13, 17, 2
2019/9/16, 16, 28, 13, 3
2019/9/17, 13, 27, 14, 4
2019/9/18, 15, 24, 16, 2
2019/9/19, 14, 25, 19, 2
2019/9/20, 16, 33, 18, 
2019/9/21, 15, 35, 10, 2
2019/9/22, 11, 24, 10, 2
2019/9/23, 9, 20, 12, 
2019/9/24, 10, 19, 8, 2
2019/9/25, 10, 16, 11, 2
2019/9/26, 9, 27, 10, 4
2019/9/28, 6, 22, 8, 3
2019/9/30, 10, 20, 8, 2
2019/4/1, 17, 29, 18, 2
2019/4/2, 17, 26, 15, 2
2019/4/3, 11, 16, 24, 2
2019/4/4, 10, 18, 19, 2
2019/4/5, 14, 22, 15, 2
2019/4/6, 18, 44, 14, 
2019/4/7, 24, 37, 27, 6
2019/4/8, 28, 30, 13, 2
2019/4/9, 29, 35, 11, 2
2019/4/10, 20, 33, 16, 2
2019/4/11, 16, 28, 15, 2
2019/4/12, 15, 30, 10, 2
2019/4/13, 12, 32, 8, 2
2019/4/14, 17, 36, 12, 2
2019/4/15, 16, 42, 16, 2
2019/4/16, 18, 32, 15, 2
2019/4/17, 10, 48, 16, 2
2019/4/18, 12, 49, 9, 2
2019/4/19, 14, 59, 16, 3
2019/4/20, 13, 68, 12, 2
2019/4/21, 22, 59, 14, 2
2019/4/22, 24, 46, 12, 2
2019/4/23, 13, 43, 10, 2
2019/4/24, 18, 33, 8, 
2019/4/25, 8, 30, 13, 2
2019/4/27, 5, 28, 8, 2
2019/4/28, 5, 35, 8, 4
2019/4/29, 5, 37, 12, 4
2019/4/30, 11, 33, 13, 8
2019/5/1, 18, 32, 16, 2
2019/5/2, 25, 37, 11, 2
2019/5/3, 13, 31, 11, 
2019/5/4, 5, 37, 10, 2
2019/5/5, 5, 29, 15, 5
2019/5/6, 9, 20, 14, 2
2019/5/7, 10, 24, 13, 2
2019/5/8, 9, 25, 11, 2
2019/5/9, 5, 34, 12, 3
2019/5/10, 5, 38, 13, 2
2019/5/11, 10, 36, 5, 4
2019/5/12, 10, 34, 12, 2
2019/5/13, 5, 36, 12, 2
2019/5/19, 9, 29, 14, 2
2019/5/20, 11, 28, 11, 
2019/5/21, 13, 39, 12, 2
2019/5/22, 9, 52, 18, 2
2019/5/23, 13, 56, 18, 2
2019/5/24, 9, 41, 9, 2
2019/5/25, 7, 34, 10, 6
2019/5/26, 6, 35, 10, 3
2019/5/27, 5, 28, 15, 2
2019/5/28, 5, 32, 15, 2
2019/5/29, 5, 21, 11, 2
2019/5/30, 5, 31, 9, 4
2019/5/31, 5, 48, 15, 3
2019/6/1, 5, 48, 16, 2
2019/6/2, 5, 32, 15, 2
2019/6/3, 5, 49, 11, 2
2019/6/4, 5, 45, 11, 4
2019/6/5, 5, 34, 9, 4
2019/6/6, 5, 38, 9, 2
2019/6/7, 5, 32, 6, 3
2019/6/8, 5, 33, 9, 3
2019/6/9, 5, 40, 10, 2
2019/6/10, 5, 41, 8, 4
2019/6/11, 5, 32, 13, 2
2019/6/12, 5, 34, 10, 2
2019/6/14, 5, 46, 9, 3
2019/6/19, 8, 36, 7, 2
2019/6/20, 12, 37, 9, 
2019/6/21, 12, 49, 11, 
2019/6/22, 12, 50, 8, 2
2019/6/23, 15, 65, 11, 2
2019/6/24, 13, 78, 13, 
2019/6/25, 15, 73, 7, 
2019/6/26, 26, 41, 5, 4
2019/6/27, 22, 40, 11, 3
2019/6/28, 15, 69, 12, 
2019/6/29, 15, 65, 6, 4
2019/6/30, 17, 40, 9, 5
2019/1/1, 27, 28, 12, 
2019/1/2, 17, 20, 21, 3
2019/1/3, 18, 14, 18, 2
2019/1/4, 15, 23, 8, 2
2019/1/5, 16, 23, 9, 
2019/1/6, 8, 9, 18, 6
2019/1/7, 20, 27, 6, 6
2019/1/8, 18, 27, 8, 4
2019/1/9, 12, 13, 20, 
2019/1/10, 15, 20, 13, 
2019/1/11, 15, 22, 10, 7
2019/1/12, 10, 24, 7, 6
2019/1/13, 8, 25, 7, 
2019/1/15, 12, 19, 9, 2
2019/1/16, 11, 21, 14, 4
2019/1/17, 10, 14, 25, 
2019/1/18, 14, 16, 20, 2
2019/1/19, 18, 8, 25, 4
2019/1/20, 17, 3, 28, 3
2019/1/21, 32, 6, 17, 
2019/1/22, 41, 7, 19, 3
2019/1/23, 33, 7, 18, 6
2019/1/24, 42, 16, 21, 2
2019/1/25, 53, 20, 11, 11
2019/1/26, 26, 24, 7, 3
2019/1/27, 9, 21, 11, 8
2019/1/29, 14, 12, 23, 2
2019/1/30, 16, 12, 23, 2
2019/1/31, 19, 13, 24, 2
2019/2/1, 17, 4, 21, 2
2019/2/2, 22, 16, 16, 2
2019/2/3, 31, 18, 17, 2
2019/2/4, 18, 19, 17, 2
2019/2/5, 13, 10, 23, 2
2019/2/6, 17, 27, 12, 2
2019/2/7, 16, 26, 12, 2
2019/2/8, 10, 30, 7, 3
2019/2/9, 7, 28, 6, 4
2019/2/10, 8, 26, 15, 2
2019/2/11, 11, 12, 21, 5
2019/2/12, 19, 16, 23, 2
2019/2/13, 17, 3, 30, 2
2019/2/14, 18, 14, 23, 2
2019/2/15, 13, 17, 24, 2
2019/2/16, 13, 16, 18, 2
2019/2/17, 24, 14, 23, 2
2019/2/18, 19, 26, 12, 4
2019/2/19, 20, 23, 22, 2
2019/2/20, 43, 22, 20, 3
2019/2/21, 21, 17, 13, 2
2019/2/22, 21, 20, 16, 6
2019/2/23, 17, 27, 16, 6
2019/2/24, 12, 18, 35, 2
2019/2/25, 16, 6, 37, 10
2019/2/26, 23, 14, 34, 9
2019/2/27, 25, 24, 22, 4
2019/2/28, 32, 25, 13, 3
2019/3/1, 21, 23, 10, 4
2019/3/2, 19, 27, 6, 
2019/3/3, 11, 37, 7, 4
2019/3/4, 5, 31, 12, 4
2019/3/5, 5, 22, 10, 2
2019/3/6, 5, 32, 8, 
2019/3/7, 5, 31, 12, 4
2019/3/8, 5, 34, 7, 5
2019/3/9, 5, 33, 6, 8
2019/3/10, 5, 31, 10, 4
2019/3/11, 5, 30, 13, 
2019/3/12, 6, 33, 10, 5
2019/3/19, 14, 24, 22, 
2019/3/20, 18, 29, 27, 5
2019/3/21, 15, 25, 26, 2
2019/3/22, 25, 27, 13, 2
2019/3/23, 28, 33, 9, 4
2019/3/24, 20, 36, 13, 8
2019/3/25, 12, 34, 14, 2
2019/3/26, 9, 32, 17, 2
2019/3/27, 15, 28, 25, 3
2019/3/28, 15, 27, 24, 2
2019/3/29, 20, 41, 18, 3
2019/3/30, 11, 31, 11, 2
2019/3/31, 26, 27, 17, 2
2018/10/1, 11, 17, 10, 7
2018/10/2, 5, 25, 11, 3
2018/10/3, 13, 9, 19, 2
2018/10/4, 18, 16, 18, 2
2018/10/5, 14, 31, 23, 2
2018/10/6, 13, 26, 11, 2
2018/10/7, 17, 17, 25, 6
2018/10/8, 11, 8, 32, 4
2018/10/9, 19, 26, 31, 2
2018/10/10, 20, 21, 19, 
2018/10/11, 16, 24, 16, 2
2018/10/12, 13, 33, 10, 2
2018/10/13, 8, 33, 6, 2
2018/10/14, 10, 31, 22, 2
2018/10/15, 9, 16, 37, 4
2018/10/16, 15, 23, 30, 6
2018/10/17, 22, 16, 14, 
2018/10/18, 19, 11, 19, 4
2018/10/19, 12, 17, 22, 4
2018/10/20, 21, 20, 23, 
2018/10/21, 20, 21, 18, 2
2018/10/22, 15, 18, 15, 7
2018/10/23, 15, 18, 12, 4
2018/10/24, 11, 15, 14, 5
2018/10/25, 10, 18, 10, 7
2018/10/26, 16, 18, 12, 9
2018/10/27, 9, 17, 7, 2
2018/11/2, 5, 7, 21, 4
2018/11/3, 14, 5, 16, 2
2018/11/4, 16, 4, 17, 2
2018/11/5, 12, 5, 23, 2
2018/11/6, 10, 18, 17, 2
2018/11/7, 7, 21, 21, 3
2018/11/9, 5, 17, 11, 2
2018/11/14, 13, 6, 13, 2
2018/11/15, 14, 8, 20, 2
2018/11/16, 18, 10, 17, 2
2018/11/17, 23, 13, 15, 2
2018/11/18, 22, 14, 7, 3
2018/11/19, 17, 16, 13, 2
2018/11/20, 15, 6, 19, 2
2018/11/21, 22, 3, 17, 2
2018/11/22, 24, 2, 25, 2
2018/11/23, 23, 1, 17, 2
2018/11/24, 26, , 10, 2
2018/11/25, 22, 1, 15, 2
2018/11/26, 26, 5, 17, 
2018/11/27, 26, 5, 10, 
2018/11/28, 20, 4, 11, 2
2018/11/29, 12, 14, 19, 2
2018/11/30, 12, 18, 14, 2
2018/12/1, 12, 19, 6, 6
2018/12/2, 7, 20, 13, 9
2018/12/4, 10, 2, 17, 2
2018/12/5, 18, 16, 15, 2
2018/12/6, 12, 25, 10, 5
2018/12/7, 7, 25, 7, 10
2018/12/8, 13, 28, 6, 6
2018/12/9, 9, 25, 14, 3
2018/12/10, 10, 18, 22, 2
2018/12/11, 12, 1, 21, 2
2018/12/12, 19, 10, 18, 2
2018/12/13, 18, 2, 18, 2
2018/12/14, 18, 15, 8, 2
2018/12/15, 19, 9, 11, 
2018/12/16, 20, 10, 18, 
2018/12/17, 17, 14, 14, 2
2018/12/18, 11, 13, 19, 2
2018/12/19, 9, 19, 18, 2
2018/12/20, 8, 27, 9, 11
2018/12/21, 10, 26, 8, 7
2018/12/22, 12, 18, 10, 10
2018/12/23, 14, 20, 12, 2
2018/12/24, 10, 11, 11, 4
2018/12/25, 16, 6, 17, 
2018/12/26, 20, 1, 22, 2
2018/12/27, 21, 1, 22, 2
2018/12/28, 29, 12, 12, 6
2018/12/29, 30, 26, 9, 3
2018/12/30, 17, , , 
2018/7/1, 5, 38, 13, 2
2018/7/2, 5, 76, 15, 5
2018/7/3, 5, 64, 14, 3
2018/7/4, 10, 51, 13, 6
2018/7/5, 10, 45, 9, 3
