date, pm25, pm10, o3, no2, co
2020/1/2, 54, 17, 22, 9, 2
2020/1/3, 23, 22, 18, 11, 2
2020/1/4, 26, 19, 19, 11, 2
2020/1/5, 45, 16, 20, 11, 2
2020/1/6, 42, 28, 18, 11, 2
2020/1/7, 54, 17, 16, 11, 2
2020/1/8, 30, 15, 15, 8, 2
2020/1/9, 19, 14, 24, 14, 3
2020/1/10, 20, 18, 20, 11, 2
2020/1/11, 45, 14, 22, 6, 2
2020/1/12, 31, 19, 19, 8, 2
2020/1/13, 31, 9, 23, 5, 1
2020/1/14, 11, 12, 25, 7, 2
2020/1/15, 15, 18, 16, 8, 2
2020/1/16, 39, , , , 
2019/10/1, 17, 14, 23, 11, 2
2019/10/2, 15, 15, 17, 15, 2
2019/10/3, 22, 14, 15, 12, 3
2019/10/4, 28, 14, 19, 11, 2
2019/10/5, 38, 12, 16, 9, 2
2019/10/6, 35, 14, 14, 11, 2
2019/10/7, 40, 20, 14, 10, 2
2019/10/8, 32, 15, 20, 8, 2
2019/10/9, 22, 14, 18, 9, 1
2019/10/10, 26, 12, 18, 6, 1
2019/10/11, 24, 16, 20, 11, 3
2019/10/12, 27, 21, 24, 8, 2
2019/10/13, 33, 20, 21, 13, 3
2019/10/14, 25, 19, 19, 11, 2
2019/10/17, 18, 11, 25, 7, 2
2019/10/18, 14, 13, 20, 7, 2
2019/10/19, 14, 20, 10, 12, 3
2019/10/20, 38, 23, 16, 8, 2
2019/10/21, 34, 15, 17, 11, 2
2019/10/22, 23, 32, 9, 14, 3
2019/10/23, 61, 25, 21, 11, 2
2019/10/24, 39, 12, 22, 7, 2
2019/10/25, 11, 10, 22, 4, 1
2019/10/26, 8, 17, 23, 9, 2
2019/10/27, 22, 21, 16, 22, 4
2019/10/28, 41, 19, 23, 21, 3
2019/10/29, 36, 25, 13, 17, 3
2019/10/30, 62, 28, 11, 19, 3
2019/10/31, 68, 23, 8, 12, 2
2019/11/1, 50, 10, 25, 5, 2
2019/11/2, 9, 9, 19, 6, 2
2019/11/3, 8, 14, 15, 10, 2
2019/11/4, 16, 16, 11, 14, 2
2019/11/5, 26, 18, 14, 19, 3
2019/11/6, 28, 13, 14, 12, 2
2019/11/7, 31, 19, 15, 15, 4
2019/11/8, 30, 24, 17, 13, 3
2019/11/9, 52, 29, 15, 18, 5
2019/11/10, 66, 14, 17, 10, 2
2019/11/11, 34, 10, 20, 9, 2
2019/11/12, 17, 14, 19, 11, 1
2019/11/13, 22, 16, 11, 14, 4
2019/11/14, 34, 29, 9, 15, 3
2019/11/15, 68, 24, 7, 18, 3
2019/11/16, 58, 29, 8, 17, 4
2019/11/17, 72, 13, 25, 14, 2
2019/11/18, 23, 14, 24, 17, 3
2019/11/19, 24, 36, 4, 24, 5
2019/11/20, 81, 33, 9, 15, 4
2019/11/21, 72, 23, 10, 16, 3
2019/11/22, 54, 21, 6, 15, 3
2019/11/23, 53, 34, 4, 16, 6
2019/11/24, 72, 23, 9, 15, 4
2019/11/25, 47, 15, 15, 13, 2
2019/11/26, 26, 10, 20, 8, 2
2019/11/27, 9, 11, 22, 9, 2
2019/11/28, 12, 22, 22, 22, 3
2019/11/29, 29, 31, 6, 27, 7
2019/11/30, 67, 28, 3, 22, 5
2019/12/1, 83, 22, 9, 26, 4
2019/12/2, 47, 27, 11, 18, 3
2019/12/3, 54, 25, 2, 20, 5
2019/12/4, 67, 31, 5, 18, 4
2019/12/5, 79, 16, 14, 9, 2
2019/12/6, 49, 15, 21, 10, 2
2019/12/7, 18, 16, 28, 5, 2
2019/12/8, 19, 17, 27, 11, 2
2019/12/9, 16, 19, 20, 12, 2
2019/12/10, 33, 15, , 12, 2
2019/12/11, 29, 14, 20, 9, 2
2019/12/12, 37, 12, 21, 14, 3
2019/12/13, 26, 17, 29, 7, 2
2019/12/14, 23, 17, 29, 5, 1
2019/12/15, 32, 18, 20, 15, 2
2019/12/16, 34, 18, 16, 12, 2
2019/12/17, 33, 16, 21, 13, 2
2019/12/18, 42, 21, 13, 11, 2
2019/12/19, 34, 13, 21, 12, 2
2019/12/20, 17, 10, 21, 6, 2
2019/12/21, 11, 12, 20, 7, 2
2019/12/22, 16, 16, 17, 12, 3
2019/12/23, 24, 24, 25, 8, 2
2019/12/24, 37, 17, 22, 10, 3
2019/12/25, 33, 26, 9, 11, 3
2019/12/26, 62, 18, 11, 15, 3
2019/12/27, 54, 22, 7, 16, 3
2019/12/28, 66, , , , 
2019/7/1, 26, 14, 29, 12, 2
2019/7/2, 22, 16, 28, 13, 2
2019/7/3, 20, 17, 33, 13, 1
2019/7/4, 18, 16, 39, 13, 2
2019/7/5, 35, 14, 34, 10, 2
2019/7/6, 31, 12, 27, 7, 1
2019/7/7, 14, 12, 24, 10, 1
2019/7/8, 16, 12, 31, 10, 1
2019/7/9, 26, 19, 23, 13, 2
2019/7/10, 33, 28, 40, 12, 3
2019/7/11, 61, 17, 24, 15, 2
2019/7/12, 41, 17, 25, 10, 2
2019/7/13, 26, 14, 24, 10, 2
2019/7/14, 26, 13, 23, 14, 2
2019/7/15, 26, 13, 19, 13, 2
2019/7/16, 25, 20, 24, 18, 4
2019/7/17, 47, 24, 36, 15, 2
2019/7/18, 51, 18, 37, 12, 2
2019/7/19, 40, 16, 30, 13, 2
2019/7/20, 29, 15, 30, 7, 2
2019/7/21, 24, 16, 32, 13, 3
2019/7/22, 31, 23, 75, 16, 4
2019/7/23, 37, , 90, 15, 3
2019/7/24, 48, , 114, 19, 4
2019/7/25, 75, , 83, 13, 3
2019/7/26, 56, 33, 55, 10, 3
2019/7/27, 55, 28, 31, 7, 2
2019/7/28, 66, 19, 41, 9, 3
2019/7/29, 36, 19, 43, 9, 2
2019/7/30, 34, 14, 24, 6, 1
2019/7/31, 22, 16, 29, 9, 2
2019/8/1, 37, 16, 28, 9, 2
2019/8/2, 38, 15, 26, 11, 3
2019/8/3, 28, 19, 41, 13, 4
2019/8/4, 42, 17, 32, 12, 2
2019/8/5, 49, 16, 32, 8, 2
2019/8/6, 31, 14, 29, 7, 1
2019/8/7, 33, 14, 33, 10, 2
2019/8/8, 19, 20, 23, 13, 2
2019/8/9, 30, 13, 29, 4, 1
2019/8/10, 26, 15, 28, 4, 1
2019/8/11, 23, 19, 27, 9, 2
2019/8/12, 26, 17, 21, 9, 2
2019/8/13, 24, 12, 30, 9, 2
2019/8/14, 26, 11, 20, 7, 2
2019/8/15, 15, 18, 25, 8, 2
2019/8/16, 36, 11, 15, 5, 2
2019/8/17, 14, 13, 19, 6, 2
2019/8/18, 19, 15, 25, 8, 2
2019/8/19, 22, 17, 30, 12, 2
2019/8/20, 30, 19, 43, 13, 3
2019/8/21, 42, 24, 49, 19, 4
2019/8/22, 52, 23, 50, 27, 5
2019/8/23, 48, 22, 58, 21, 4
2019/8/24, 51, 35, 57, 24, 5
2019/8/25, 55, 44, 36, 19, 4
2019/8/26, 72, 43, 68, 24, 4
2019/8/27, 75, 27, 64, 19, 4
2019/8/28, 66, 20, 27, 12, 2
2019/8/29, 45, 20, 39, 16, 3
2019/8/30, 49, 21, 44, 20, 4
2019/8/31, 47, 17, 28, 8, 2
2019/9/1, 20, 13, 28, 11, 2
2019/9/2, 26, 17, 24, 12, 2
2019/9/3, 27, 14, 23, 9, 2
2019/9/4, 26, 17, 23, 11, 2
2019/9/5, 19, 19, 28, 11, 2
2019/9/6, 30, 20, 19, 9, 2
2019/9/7, 28, 17, 29, 9, 2
2019/9/8, 18, 21, 28, 16, 3
2019/9/9, 26, 20, 33, 22, 4
2019/9/10, 47, 27, 14, 14, 2
2019/9/11, 47, 19, 22, 9, 2
2019/9/12, 36, 16, 24, 13, 3
2019/9/13, 23, 16, 29, 16, 3
2019/9/14, 29, 19, 33, 14, 3
2019/9/15, 45, 16, 17, 14, 3
2019/9/16, 24, 20, 24, 13, 2
2019/9/17, 24, 22, 25, 16, 3
2019/9/18, 29, 17, 25, 21, 3
2019/9/19, 20, 19, 26, 20, 3
2019/9/20, 37, 19, 29, 16, 3
2019/9/21, 37, 20, 35, 12, 3
2019/9/22, 21, 14, 22, 10, 2
2019/9/23, 26, 13, 17, 8, 2
2019/9/24, 20, 18, 16, 7, 2
2019/9/25, 26, 17, 12, 8, 2
2019/9/26, 19, 15, 21, 7, 2
2019/9/27, 21, 12, 21, 5, 2
2019/9/28, 16, 14, 21, 4, 2
2019/9/29, 16, 13, 21, 10, 2
2019/9/30, 16, 12, 19, 8, 2
2019/4/1, 36, 22, 31, 12, 3
2019/4/2, 54, 8, 29, 10, 2
2019/4/3, 26, 12, 24, 11, 2
2019/4/4, 32, 15, 30, 15, 3
2019/4/5, 40, 36, 19, 12, 3
2019/4/6, 90, 35, 42, 14, 4
2019/4/7, 91, 32, 43, 18, 3
2019/4/8, 75, 23, 34, 9, 2
2019/4/9, 61, 16, 30, 9, 2
2019/4/10, 43, 16, 31, 11, 2
2019/4/11, 47, 15, 27, 13, 2
2019/4/12, 39, 17, 32, 13, 2
2019/4/13, 40, 20, 33, 9, 2
2019/4/14, 60, 26, 36, 11, 3
2019/4/15, 61, 29, 36, 15, 3
2019/4/16, 59, 22, 28, 15, 3
2019/4/17, 37, 26, 42, 16, 2
2019/4/18, 54, 31, 44, 18, 3
2019/4/19, 53, 33, 53, 16, 2
2019/4/20, 61, 45, 57, 14, 3
2019/4/21, 85, 58, 51, 14, 4
2019/4/22, 90, 21, 42, 11, 3
2019/4/23, 40, 49, 38, 9, 2
2019/4/24, 43, 17, 30, 7, 2
2019/4/25, 11, 16, 27, 12, 2
2019/4/26, 29, 16, 28, 8, 2
2019/4/27, 24, 15, 26, 7, 2
2019/4/28, 22, 20, 32, 17, 3
2019/4/29, 44, 21, 33, 15, 3
2019/4/30, 51, 29, 34, 17, 3
2019/5/1, 65, 37, 28, 15, 2
2019/5/2, 73, 16, 33, 11, 2
2019/5/3, 20, 16, 29, 9, 2
2019/5/4, 12, 15, 34, 8, 2
2019/5/5, 24, 18, 27, 13, 2
2019/5/6, 41, 20, 30, 13, 2
2019/5/7, 50, 19, 26, 13, 2
2019/5/8, 38, 15, 27, 9, 2
2019/5/9, 15, 15, 30, 15, 3
2019/5/10, 26, 17, 35, 14, 3
2019/5/11, 33, 16, 33, 11, 2
2019/5/12, 15, 13, 33, 13, 2
2019/5/13, 19, 15, 35, 12, 2
2019/5/14, 28, 15, 35, 11, 2
2019/5/15, 21, 18, 31, 13, 2
2019/5/16, 24, 20, 20, 12, 3
2019/5/17, 40, 30, 39, 16, 4
2019/5/18, 57, 52, 38, 11, 3
2019/5/19, 78, 27, 27, 11, 2
2019/5/20, 60, 23, 30, 9, 2
2019/5/21, 47, 17, 35, 11, 2
2019/5/22, 38, 18, 45, 16, 2
2019/5/23, 46, 24, 41, 16, 2
2019/5/24, 50, 18, 33, 13, 2
2019/5/25, 28, 28, 28, 11, 2
2019/5/26, 56, 17, 29, 9, 1
2019/5/27, 25, 18, 26, 16, 3
2019/5/28, 23, 14, 34, 10, 1
2019/5/29, 26, 19, 22, 7, 1
2019/5/30, 37, 18, 24, 10, 2
2019/5/31, 36, 31, 42, 14, 3
2019/6/1, 53, 47, 41, 10, 3
2019/6/2, 39, 19, 23, 13, 3
2019/6/3, 30, 25, 39, 14, 3
2019/6/4, 43, 28, 28, 10, 2
2019/6/5, 32, 20, 31, 11, 3
2019/6/6, 34, 14, 36, 9, 2
2019/6/7, 36, 12, 29, 3, 1
2019/6/8, 17, 17, 32, 8, 1
2019/6/9, 24, 17, 36, 8, 2
2019/6/10, 36, 16, 35, 13, 3
2019/6/11, 38, 20, 27, 12, 2
2019/6/12, 39, 13, 31, 7, 1
2019/6/13, 6, 13, 43, 12, 2
2019/6/14, 19, 18, 36, 12, 3
2019/6/15, 34, 20, 26, 8, 2
2019/6/16, 33, 18, 40, 10, 2
2019/6/17, 25, 24, 53, 22, 3
2019/6/18, 43, 20, 46, 14, 3
2019/6/19, 38, 20, 33, 11, 2
2019/6/20, 50, 16, 32, 11, 2
2019/6/21, 37, 19, 41, 13, 2
2019/6/22, 39, 19, 52, 9, 2
2019/6/23, 42, 17, 61, 11, 3
2019/6/24, 37, 25, 73, 13, 3
2019/6/25, 49, 21, 52, 12, 2
2019/6/26, 83, 17, 32, 11, 2
2019/6/27, 26, 17, 34, 10, 2
2019/6/28, 29, 19, 71, 12, 2
2019/6/29, 37, 21, 45, 10, 2
2019/6/30, 36, 13, 30, 9, 2
2019/1/1, 86, 23, 27, 12, 2
2019/1/2, 35, 13, 22, 17, 3
2019/1/3, 26, 18, 15, 18, 3
2019/1/4, 50, 10, 23, 9, 2
2019/1/5, 21, 11, 22, 14, 2
2019/1/6, 24, 26, 10, 18, 3
2019/1/7, 60, 18, 28, 7, 1
2019/1/8, 28, 17, 27, 13, 2
2019/1/9, 21, 18, 18, 21, 3
2019/1/10, 21, 15, 20, 17, 3
2019/1/11, 39, 12, 22, 10, 2
2019/1/12, 27, 12, 25, 7, 2
2019/1/13, 24, 12, 25, 12, 2
2019/1/14, 15, 14, 16, 15, 2
2019/1/15, 33, 12, 20, 8, 1
2019/1/16, 42, 10, 24, 13, 2
2019/1/17, 29, 19, 15, 22, 3
2019/1/18, 46, 19, 11, 19, 3
2019/1/19, 57, 24, 7, 20, 4
2019/1/20, 62, 42, 2, 25, 6
2019/1/21, 98, 36, 8, 18, 3
2019/1/22, 91, 37, 9, 17, 4
2019/1/23, 95, 49, 10, 17, 4
2019/1/24, 122, 51, 8, 17, 3
2019/1/25, 118, 15, 21, 8, 2
2019/1/26, 41, 6, 25, 6, 2
2019/1/27, 16, 9, 21, 3, 2
2019/1/28, 18, 16, 20, 12, 2
2019/1/29, 37, 22, 11, 20, 3
2019/1/30, 56, 30, 10, 19, 3
2019/1/31, 73, 21, 13, 23, 5
2019/2/1, 62, 30, 7, 20, 5
2019/2/2, 77, 24, 15, 16, 4
2019/2/3, 62, 13, 20, 10, 2
2019/2/4, 41, 20, 18, 13, 3
2019/2/5, 62, 13, 15, 13, 3
2019/2/6, 51, 15, 26, 8, 2
2019/2/7, 31, 9, 25, 6, 2
2019/2/8, 17, 12, 29, 5, 2
2019/2/9, 25, 8, 26, 6, 2
2019/2/10, 16, 16, 25, 14, 2
2019/2/11, 31, 23, 10, 22, 3
2019/2/12, 56, 26, 10, 17, 3
2019/2/13, 70, 35, 14, 26, 7
2019/2/14, 72, 23, 12, 28, 6
2019/2/15, 42, 28, 19, 24, 5
2019/2/16, 69, 30, 22, 17, 4
2019/2/17, 79, 26, 22, 19, 4
2019/2/18, 62, 21, 23, 14, 3
2019/2/19, 44, 23, 21, 17, 3
2019/2/20, 51, 32, 16, 17, 3
2019/2/21, 76, 37, 11, 20, 4
2019/2/22, 85, 20, 17, 14, 3
2019/2/23, 59, 19, 20, 22, 4
2019/2/24, 52, 29, 16, 32, 7
2019/2/25, 68, 44, 6, 37, 10
2019/2/26, 88, 37, 17, 31, 6
2019/2/27, 78, 44, 23, 22, 4
2019/2/28, 105, 23, 24, 15, 3
2019/3/1, 63, 22, 23, 8, 2
2019/3/2, 55, 12, 26, 3, 2
2019/3/3, 21, 9, 32, 5, 2
2019/3/4, 16, 12, 30, 9, 2
2019/3/5, 21, 11, 21, 8, 2
2019/3/6, 27, 9, 30, 6, 1
2019/3/7, 14, 17, 29, 10, 2
2019/3/8, 32, 11, 32, 7, 2
2019/3/9, 29, 13, 30, 8, 2
2019/3/10, 25, 12, 31, 8, 2
2019/3/11, 27, 12, 31, 8, 2
2019/3/12, 34, 14, 29, 8, 2
2019/3/13, 24, 13, 31, 9, 2
2019/3/14, 24, 13, 26, 10, 2
2019/3/15, 25, 10, 30, 8, 2
2019/3/16, 20, 10, 33, 6, 2
2019/3/17, 15, 16, 30, 14, 2
2019/3/18, 26, 24, 25, 22, 4
2019/3/19, 57, 32, 15, 18, 3
2019/3/20, 78, 37, 20, 20, 4
2019/3/21, 88, 33, 24, 20, 3
2019/3/22, 86, 39, 22, 16, 3
2019/3/23, 95, 17, 31, 10, 2
2019/3/24, 38, 17, 33, 10, 2
2019/3/25, 26, 21, 31, 16, 2
2019/3/26, 33, 23, 29, 19, 3
2019/3/27, 48, 24, 23, 23, 4
2019/3/28, 61, 30, 23, 37, 6
2019/3/29, 71, 28, 31, 29, 4
2019/3/30, 71, 27, 32, 9, 2
2019/3/31, 55, 17, 31, 12, 2
2018/10/1, 25, 22, 20, 12, 2
2018/10/2, 22, 26, 10, 17, 2
2018/10/3, 28, 22, 15, 15, 3
2018/10/4, 42, 18, 19, 19, 4
2018/10/5, 39, 27, 27, 20, 4
2018/10/6, 52, 19, 25, 15, 3
2018/10/7, 37, 22, 21, 22, 4
2018/10/8, 49, 34, 19, 24, 4
2018/10/9, 68, 35, 27, 26, 5
2018/10/10, 63, 19, 21, 14, 2
2018/10/11, 43, 16, 24, 10, 2
2018/10/12, 27, 17, 31, 8, 2
2018/10/13, 25, 19, 34, 7, 2
2018/10/14, 31, 20, 30, 14, 2
2018/10/15, 44, 31, 24, 25, 4
2018/10/16, 61, 27, 22, 22, 4
2018/10/17, 59, 19, 18, 17, 3
2018/10/18, 36, 19, 17, 15, 3
2018/10/19, 40, 29, 22, 21, 3
2018/10/20, 56, 37, 21, 17, 3
2018/10/21, 81, 42, 22, 21, 3
2018/10/22, 48, 25, 18, 13, 2
2018/10/23, 41, 18, 18, 10, 2
2018/10/24, 25, 19, 16, 13, 2
2018/10/25, 36, 24, 16, 12, 2
2018/10/26, 51, 12, 21, 15, 3
2018/10/27, 13, 10, 18, 7, 1
2018/10/28, 28, 10, 13, 9, 2
2018/10/29, 30, 8, 9, 7, 2
2018/10/30, 18, 14, 13, 13, 2
2018/10/31, 29, 12, 9, 15, 2
2018/11/1, 30, 14, 19, 16, 3
2018/11/2, 30, 29, 11, 21, 5
2018/11/3, 70, 36, 8, 20, 6
2018/11/4, 76, 31, 1, 14, 4
2018/11/5, 67, 26, 6, 20, 5
2018/11/6, 56, 12, 17, 10, 1
2018/11/9, 44, 9, 19, 7, 1
2018/11/10, 16, 10, 22, 5, 1
2018/11/11, 13, 11, 13, 16, 2
2018/11/12, 12, 12, 15, 11, 1
2018/11/13, 36, 15, 9, 12, 2
2018/11/14, 39, 17, 5, 19, 3
2018/11/15, 53, 28, 2, 19, 4
2018/11/16, 74, 25, 10, 16, 3
2018/11/17, 69, 24, 13, 12, 3
2018/11/18, 72, 8, 15, 8, 1
2018/11/19, 31, 17, 17, 10, 2
2018/11/20, 55, 27, 7, 14, 3
2018/11/21, 71, 33, 2, 13, 4
2018/11/22, 84, 33, 1, 19, 6
2018/11/23, 80, 24, 2, 15, 4
2018/11/24, 72, 22, , 10, 4
2018/11/25, 68, 30, 6, 12, 4
2018/11/26, 78, 31, 7, 14, 3
2018/11/27, 79, 17, 5, 13, 3
2018/11/28, 46, 9, 10, 11, 2
2018/11/29, 26, 20, 17, 14, 3
2018/11/30, 35, 14, 20, 8, 2
2018/12/1, 32, 6, 20, 5, 2
2018/12/2, 5, 16, 21, 9, 2
2018/12/3, 28, 16, 20, 21, 5
2018/12/4, 32, 15, 5, 19, 2
2018/12/5, 46, 14, 15, 12, 2
2018/12/6, 45, 14, 23, 7, 3
2018/12/7, 16, 12, 25, 6, 2
2018/12/8, 25, 13, 28, 7, 1
2018/12/9, 26, 13, 27, 16, 2
2018/12/10, 25, 15, 16, 23, 4
2018/12/11, 32, 19, 2, 23, 4
2018/12/12, 55, 15, 8, 16, 3
2018/12/13, 51, 20, 5, 15, 4
2018/12/14, 59, 23, 10, 12, 2
2018/12/15, 65, 21, 10, 11, 3
2018/12/16, 62, 15, 15, 14, 2
2018/12/17, 32, 13, 16, 11, 2
2018/12/18, 38, 13, 16, 12, 2
