date, pm25, pm10, o3, no2, co
2018/12/19, 30, 9, 17, 10, 2
2018/12/20, 26, 15, 25, 7, 2
2018/12/21, 26, 17, 24, 9, 2
2018/12/22, 24, 19, 18, 12, 3
2018/12/23, 41, 13, 18, 16, 5
2018/12/24, 30, 18, 11, 14, 3
2018/12/25, 58, 27, 8, 15, 4
2018/12/26, 75, 34, 1, 23, 6
2018/12/27, 85, 44, , 20, 6
2018/12/28, 105, 30, 16, 13, 4
2018/12/29, 79, 20, 27, 11, 2
2018/12/30, 37, , , , 
2018/7/1, 21, 14, 43, 13, 2
2018/7/2, 19, 15, 53, 14, 2
2018/7/3, 24, 20, 57, 16, 3
2018/7/4, 38, 18, 29, 15, 3
2018/7/5, 30, 22, 19, 14, 3
2018/7/6, 37, 14, , 11, 2
2018/7/7, 22, 14, , 9, 2
2018/7/8, 21, 18, 18, 11, 3
2018/7/9, 22, 17, 28, 9, 2
2018/7/10, 25, 17, 32, 13, 2
2018/7/11, 31, 18, 35, 14, 3
2018/7/12, 31, 27, 37, 16, 3
2018/7/13, 31, 21, 36, 11, 3
2018/7/14, 30, 13, 41, 15, 2
2018/7/15, 22, 19, 51, 23, 3
2018/7/16, 32, 22, 39, 19, 2
2018/7/17, 43, 23, 44, 21, 3
2018/7/18, 42, 23, 53, 26, 3
2018/7/19, 50, 21, 45, 21, 2
2018/7/20, 41, 24, 58, 16, 3
2018/7/21, 33, 27, 51, 8, 2
2018/7/22, 37, 21, 46, 15, 3
2018/7/23, 37, 25, 75, 21, 3
2018/7/24, 48, 26, 70, 19, 3
2018/7/25, 42, 36, 72, 16, 3
2018/7/26, 47, 28, 65, 15, 2
2018/7/27, 31, 28, 39, 11, 2
2018/7/28, 34, 18, 35, 9, 2
2018/7/29, 28, 16, 33, 9, 2
2018/7/30, 17, 23, 32, 10, 2
2018/7/31, 24, 23, 45, 16, 3
2018/8/1, 24, 21, 70, 22, 3
2018/8/2, 45, 36, 80, 21, 3
2018/8/3, 42, 19, 42, 11, 2
2018/8/4, 25, 22, 31, 8, 2
2018/8/5, 18, 21, 61, 17, 3
2018/8/6, 26, 33, 84, 21, 3
2018/8/7, 39, , 50, 9, 1
2018/8/8, 41, 31, 26, 14, 2
2018/8/9, 39, 11, 28, 6, 1
2018/8/10, 18, 10, 30, 9, 2
2018/8/11, 18, 13, 33, 10, 2
2018/8/12, 28, 12, 26, 10, 2
2018/8/13, 17, 13, 30, 9, 2
2018/8/14, 19, 16, 22, 9, 2
2018/8/15, 39, 17, 24, 12, 3
2018/8/16, 39, 16, 26, 14, 3
2018/8/17, 26, 18, 24, 11, 2
2018/8/18, 42, 18, 25, 8, 3
2018/8/19, 40, 13, 18, 12, 3
2018/8/20, 29, 17, 25, 15, 3
2018/8/21, 31, 23, 32, 20, 3
2018/8/22, 54, 22, 21, 13, 3
2018/8/23, 58, 12, 20, 9, 1
2018/8/24, 17, 15, 19, 13, 2
2018/8/25, 12, 11, 27, , 1
2018/8/26, 26, 12, 23, 10, 2
2018/8/27, 19, 17, 23, 14, 3
2018/8/28, 35, 29, 22, 24, 4
2018/8/29, 62, 15, 24, 12, 2
2018/8/30, 20, 17, 21, 19, 3
2018/8/31, 25, 14, 29, 18, 3
2018/9/1, 27, 15, 35, 13, 3
2018/9/2, 30, 22, 25, 20, 4
2018/9/3, 51, 24, 37, 20, 4
2018/9/4, 56, 28, 36, 22, 4
2018/9/5, 69, 19, 27, 17, 3
2018/9/6, 43, 12, 24, 11, 3
2018/9/7, 24, 16, 24, 10, 2
2018/9/8, 36, 21, 33, 10, 3
2018/9/9, 37, 16, 22, 13, 3
2018/9/10, 33, 17, 29, 10, 3
2018/9/11, 20, 13, 16, 13, 2
2018/9/12, 19, 13, 24, 19, 3
2018/9/13, 27, 17, 28, 17, 3
2018/9/14, 38, 14, 23, 11, 3
2018/9/15, 24, 17, 30, 14, 3
2018/9/16, 40, 20, 37, 19, 4
2018/9/17, 39, 24, 38, 13, 3
2018/9/18, 29, 24, 30, 10, 2
2018/9/19, 34, 27, 28, 11, 2
2018/9/20, 39, 14, 26, 7, 2
2018/9/21, 21, 15, 19, 9, 2
2018/9/22, 24, 16, 17, 11, 3
2018/9/23, 38, 14, 22, 15, 3
2018/9/24, 25, 17, 23, 17, 3
2018/9/25, 32, 19, 23, 19, 3
2018/9/26, 44, 22, 28, 22, 3
2018/9/27, 58, 23, 20, 22, 3
2018/9/28, 45, 23, 23, 22, 5
2018/9/29, 40, 22, 24, 19, 4
2018/9/30, 47, 16, 23, 14, 2
2018/4/1, 57, 26, 25, 9, 3
2018/4/2, 69, 12, 27, 7, 2
2018/4/3, 17, 9, 26, 10, 2
2018/4/4, 14, 14, 29, 11, 2
2018/4/5, 20, 17, 30, 13, 2
2018/4/6, 29, 18, 32, 13, 4
2018/4/7, 41, 37, 30, 24, 5
2018/4/8, 63, 49, 26, 16, 3
2018/4/9, 92, 33, 28, 17, 3
2018/4/10, 72, 45, 17, 15, 3
2018/4/11, 83, 42, , 13, 4
2018/4/12, 85, 47, 13, 19, 4
2018/4/13, 92, 44, 32, 17, 4
2018/4/14, 100, 33, 33, 10, 3
2018/4/15, 53, 18, 29, 13, 3
2018/4/16, 37, 21, 39, 16, 3
2018/4/17, 41, 31, 41, 22, 4
2018/4/18, 69, 29, 45, 19, 3
2018/4/19, 75, 32, 47, 19, 3
2018/4/20, 64, 36, 38, 16, 3
2018/4/21, 89, 26, 49, 14, 3
2018/4/22, 64, 18, 30, 10, 3
2018/4/23, 38, 17, 24, 11, 2
2018/4/24, 37, 16, 32, 10, 2
2018/4/25, 24, 14, 32, 11, 2
2018/4/26, 21, 17, 32, 13, 2
2018/4/27, 37, 15, 29, 11, 2
2018/4/28, 29, 32, 15, 15, 3
2018/4/29, 67, 8, 25, 7, 2
2018/4/30, 16, 9, 33, 10, 2
2018/5/1, 15, 13, 37, 8, 2
2018/5/2, 33, 14, 34, 16, 3
2018/5/3, 24, 16, 40, 17, 3
2018/5/4, 36, 18, 43, 13, 3
2018/5/5, 41, 17, 44, 14, 3
2018/5/6, 35, 20, 46, 18, 3
2018/5/7, 39, 24, 59, 18, 3
2018/5/8, 49, 24, 58, 18, 2
2018/5/9, 61, 20, 34, 9, 2
2018/5/10, 53, 22, 34, 14, 3
2018/5/11, 47, 19, 52, 13, 3
2018/5/12, 50, 39, 30, 12, 3
2018/5/13, 76, 36, 48, 14, 3
2018/5/14, 71, 23, 49, 16, 3
2018/5/15, 49, 25, 38, 18, 3
2018/5/16, 55, 33, 32, 9, 2
2018/5/17, 38, 25, 30, 13, 2
2018/5/18, 39, 16, 30, 14, 3
2018/5/19, 37, 16, 43, 12, 2
2018/5/20, 56, 15, 47, 14, 2
2018/5/21, 41, 17, 45, 17, 3
2018/5/22, 39, 20, 44, 18, 3
2018/5/23, 50, 21, 34, 18, 3
2018/5/24, 46, 19, 43, 19, 4
2018/5/25, 70, 21, 58, 15, 3
2018/5/26, 58, 22, 40, 14, 3
2018/5/27, 49, 22, 48, 12, 4
2018/5/28, 53, 31, 59, 18, 3
2018/5/29, 65, 19, 42, 13, 3
2018/5/30, 42, 27, 34, 23, 4
2018/5/31, 56, 34, 28, 23, 4
2018/6/1, 64, 24, 25, 10, 3
2018/6/2, 52, 26, 41, 13, 3
2018/6/3, 68, 21, 38, 15, 3
2018/6/4, 57, 18, 35, 13, 3
2018/6/5, 43, 26, 49, 14, 3
2018/6/6, 48, 25, 62, 23, 3
2018/6/7, 53, 27, 36, 22, 4
2018/6/8, 65, 23, 50, 15, 3
2018/6/9, 54, 17, 40, 9, 3
2018/6/10, 42, 16, 32, 10, 2
2018/6/11, 33, 15, 26, 10, 2
2018/6/12, 28, 11, 27, 12, 2
2018/6/13, 16, 16, 28, 11, 1
2018/6/14, 43, 25, 38, 15, 3
2018/6/15, 54, 20, 35, 12, 2
2018/6/16, 52, 16, 23, 7, 2
2018/6/17, 36, 13, 20, 9, 2
2018/6/18, 28, 17, 16, 11, 2
2018/6/19, 37, 16, 23, 11, 2
2018/6/20, 37, 15, 24, 8, 2
2018/6/21, 21, 17, 24, 7, 1
2018/6/22, 21, 17, 30, 10, 2
2018/6/23, 27, 13, 23, 11, 2
2018/6/24, 28, 14, 26, 11, 2
2018/6/25, 20, 19, 35, 13, 2
2018/6/26, 33, 22, 36, 13, 3
2018/6/27, 45, 17, 44, 16, 3
2018/6/28, 37, 17, 43, 17, 3
2018/6/29, 26, 18, 41, 10, 2
2018/6/30, 32, 13, 37, 8, 1
2018/1/6, 41, 9, 16, 7, 2
2018/1/7, 29, 14, 15, 11, 3
2018/1/8, 39, 22, 8, 14, 4
2018/1/9, 56, 13, 9, 14, 3
2018/1/10, 29, 27, 6, 19, 5
2018/1/11, 60, 26, , 16, 5
2018/1/12, 69, 41, 9, 16, 6
2018/1/13, 90, 24, 10, 10, 3
2018/1/14, 78, 16, 20, 8, 2
2018/1/15, 40, 13, 25, 11, 3
2018/1/16, 13, 12, 26, 11, 1
2018/1/17, 15, 15, 27, 12, 3
2018/1/18, 19, 13, 20, 17, 3
2018/1/19, 31, 13, 19, 14, 2
2018/1/20, 38, 15, 20, 15, 2
2018/1/21, 30, 17, 17, 15, 2
2018/1/22, 32, 16, 19, 11, 2
2018/1/23, 29, 6, 21, 5, 2
2018/1/24, 16, 13, 28, 15, 3
2018/1/25, 22, 32, 10, 20, 4
2018/1/26, 66, 24, 21, 12, 3
2018/1/27, 59, 12, 21, 7, 2
2018/1/28, 34, 11, 25, 8, 2
2018/1/29, 19, 22, 16, 21, 4
2018/1/30, 40, 11, 24, 12, 2
2018/1/31, 23, 13, 18, 15, 3
2018/2/1, 26, 10, 17, 14, 3
2018/2/2, 20, 16, 15, 16, 4
2018/2/3, 33, 10, 17, 8, 2
2018/2/4, 26, 20, 13, 12, 3
2018/2/5, 56, 23, 13, 15, 2
2018/2/6, 53, 28, 18, 22, 5
2018/2/7, 59, 38, 9, 27, 5
2018/2/8, 84, 33, 15, 14, 3
2018/2/9, 73, 26, 19, 13, 3
2018/2/10, 58, 9, 27, 6, 1
2018/2/11, 16, 15, 23, 13, 2
2018/2/12, 15, 17, 25, 10, 2
2018/2/13, 33, 19, 19, 14, 2
2018/2/14, 44, 19, 15, 17, 4
2018/2/15, 43, 25, 19, 24, 5
2018/2/16, 43, 38, 15, 26, 5
2018/2/17, 75, 38, 15, 18, 3
2018/2/18, 85, 44, 12, 18, 3
2018/2/19, 93, 50, 16, 24, 4
2018/2/20, 106, 51, 20, 17, 4
2018/2/21, 123, 31, 22, 14, 3
2018/2/22, 75, 33, 22, 15, 3
2018/2/23, 77, 20, 24, 10, 2
2018/2/24, 53, 14, 26, 7, 2
2018/2/25, 33, 17, 24, 11, 2
2018/2/26, 45, 20, 24, 14, 2
2018/2/27, 46, 39, 22, 12, 3
2018/2/28, 77, 31, 25, 9, 3
2018/3/1, 69, 45, 23, 12, 4
2018/3/2, 110, 62, 18, 15, 6
2018/3/3, 151, 46, 20, 14, 4
2018/3/4, 109, 19, 25, 14, 3
2018/3/5, 32, 31, 14, 25, 6
2018/3/6, 68, 31, 18, 19, 4
2018/3/7, 68, 16, 23, 9, 2
2018/3/8, 34, 19, 22, 13, 2
2018/3/9, 30, 17, 20, 9, 3
2018/3/10, 36, 11, 23, 9, 3
2018/3/11, 27, 9, 24, 10, 2
2018/3/12, 16, 10, 20, 13, 4
2018/3/13, 19, 13, 25, 13, 3
2018/3/14, 39, 22, 16, 15, 3
2018/3/15, 57, 26, 14, 13, 4
2018/3/16, 61, 15, 25, 7, 3
2018/3/17, 31, 17, 28, 7, 3
2018/3/18, 39, 15, 28, 12, 3
2018/3/19, 42, 19, 28, 17, 3
2018/3/20, 33, 26, 24, 18, 3
2018/3/21, 45, 25, 20, 17, 3
2018/3/22, 52, 25, 24, 13, 3
2018/3/23, 54, 23, 27, 13, 3
2018/3/24, 52, 39, 26, 21, 4
2018/3/25, 86, 27, 23, 19, 3
2018/3/26, 57, 29, 21, 16, 3
2018/3/27, 57, 23, 20, 15, 3
2018/3/28, 52, 18, 27, 14, 3
2018/3/29, 46, 14, 29, 13, 3
2018/3/30, 31, 13, 28, 12, 3
2018/3/31, 27, 23, 24, 14, 4
2017/4/1, 64, 25, 32, 11, 3
2017/4/2, 52, 14, 24, 15, 3
2017/4/3, 35, 36, 29, 27, 5
2017/4/4, 74, 37, 30, 17, 3
2017/4/5, 63, 22, 27, 15, 3
2017/4/6, 25, 27, 23, 21, 3
2017/4/7, 46, 16, 33, 15, 3
2017/4/8, 39, 41, 38, 18, 4
2017/4/9, 84, 28, 33, 14, 2
2017/4/10, 49, 17, 22, 16, 2
2017/4/11, 26, 24, , 14, 3
2017/4/12, 46, 16, , 12, 2
2017/4/13, 23, 25, , 21, 3
2017/4/14, 49, 19, , 10, 2
2017/4/15, 29, 17, , 10, 2
2017/4/16, 12, 11, , 10, 2
2017/4/17, 13, 12, , 14, 2
2017/4/18, 14, 15, 32, 16, 3
2017/4/19, 32, 24, 33, 22, 4
2017/4/27, 27, 20, 30, 15, 3
2017/4/28, 37, 15, 35, 15, 3
2017/4/29, 27, 15, 44, 10, 3
2017/4/30, 31, 14, 32, 11, 3
2017/5/1, 26, 26, 25, 21, 4
2017/5/2, 56, 17, 23, 14, 3
2017/5/3, 44, 13, 24, 12, 2
2017/5/4, 36, 12, 25, 13, 3
2017/5/5, 33, 21, 34, 11, 3
2017/5/6, 56, 20, 33, 11, 3
2017/5/7, 52, 19, 32, 13, 3
2017/5/8, 24, 20, 34, 18, 3
2017/5/9, 26, 20, 32, 19, 3
2017/5/10, 35, 20, 36, , 3
2017/5/11, 43, 12, 33, 13, 2
2017/5/12, 17, 13, 29, 10, 2
2017/5/13, 12, 17, 35, 9, 2
2017/5/14, 35, 15, 36, 13, 2
2017/5/15, 24, 16, 37, 16, 2
2017/5/16, 32, 25, 57, 21, 3
2017/5/17, 45, 25, 39, 14, 3
2017/5/18, 43, 16, 27, 13, 2
2017/5/19, 29, 11, 32, 8, 2
2017/5/20, 30, 13, 38, 11, 2
2017/5/21, 31, 19, 43, 16, 2
2017/5/22, 38, 23, 37, 16, 2
2017/5/23, 37, 23, 28, 16, 2
2017/5/24, 34, 13, 31, 13, 3
2017/5/25, 27, 13, 37, 12, 2
2017/5/26, 23, 17, 55, 10, 2
2017/5/27, 23, 19, 43, 13, 2
2017/5/28, 27, 20, 72, 14, 3
2017/5/29, 42, 25, 38, 13, 3
2017/5/30, 47, 13, 30, 12, 2
2017/5/31, 25, 16, 41, 17, 3
2017/6/1, 28, 26, 69, 25, 3
2017/6/2, 42, 28, 47, 16, 3
2017/6/3, 52, 15, 34, 8, 2
2017/6/4, 26, 14, 33, 9, 1
2017/6/5, 21, 12, 27, 7, 1
2017/6/6, 12, 15, 27, 7, 2
2017/6/7, 22, 15, 31, 8, 1
2017/6/8, 18, 16, 29, 12, 2
2017/6/9, 19, 22, 39, 9, 1
2017/6/10, 31, 18, 44, 10, 2
2017/6/11, 31, 17, 28, 9, 2
2017/6/12, 20, 18, 27, 14, 2
2017/6/13, 22, 15, 36, 16, 2
2017/6/14, 17, 23, 53, 17, 2
2017/6/15, 35, 18, 27, 10, 2
2017/6/16, 22, 18, 25, 13, 2
2017/6/17, 32, 19, 35, 15, 3
2017/6/18, 39, 17, 24, 18, 3
2017/6/19, 34, , , , 
2017/1/2, 41, 14, 15, 16, 2
2017/1/3, 38, 16, 26, 10, 2
2017/1/4, 25, 17, 20, 22, 4
2017/1/5, 29, 24, 9, 21, 4
2017/1/6, 64, 23, 10, 15, 3
2017/1/7, 65, 19, 4, 27, 6
2017/1/8, 53, 23, 7, 19, 4
2017/1/9, 65, 18, 12, 18, 3
2017/1/10, 42, 20, 28, 14, 2
2017/1/11, 44, 17, 24, 11, 2
2017/1/12, 28, 13, 23, 16, 2
2017/1/13, 22, 14, 30, 12, 2
2017/1/14, 20, 17, 19, 21, 4
2017/1/15, 39, 21, 12, 24, 4
2017/1/16, 64, 39, 17, 17, 3
2017/1/17, 88, 47, 9, 19, 3
2017/1/18, 107, 48, 3, 25, 5
2017/1/19, 98, 49, 2, 31, 6
2017/1/20, 88, 33, 5, 24, 6
2017/1/21, 77, 52, 7, 32, 7
2017/1/22, 113, 62, 5, 27, 6
2017/1/23, 141, 55, 3, 20, 5
2017/1/24, 115, 57, 7, 25, 6
2017/1/25, 114, 37, 10, 23, 5
2017/1/26, 82, 33, 12, 23, 3
2017/1/27, 72, 23, 16, 18, 3
2017/1/28, 57, 16, 22, 8, 2
2017/1/29, 48, 11, 19, 13, 3
2017/1/30, 27, 25, 14, 18, 4
2017/1/31, 66, 26, 10, 18, 3
2017/2/1, 61, 18, 7, 16, 3
2017/2/2, 54, 14, 20, 15, 3
2017/2/3, 28, 12, 20, 14, 3
2017/2/4, 25, 26, 19, 17, 4
2017/2/5, 67, 34, 6, 20, 4
2017/2/6, 78, 31, 3, 16, 5
2017/2/7, 74, 46, 5, 13, 4
2017/2/8, 109, 46, 10, 14, 4
2017/2/9, 105, 59, 6, 17, 5
2017/2/10, 135, 70, 5, 15, 6
2017/2/11, 157, 56, 13, 11, 5
2017/2/12, 129, 53, 19, 15, 4
2017/2/13, 117, 55, 18, 26, 7
2017/2/14, 101, 53, 9, 32, 7
2017/2/15, 92, 29, 14, 19, 3
2017/2/16, 65, 27, 13, 20, 4
2017/2/17, 57, 26, 20, 15, 3
2017/2/18, 64, 37, 10, 15, 4
2017/2/19, 83, 22, 12, 14, 3
2017/2/20, 46, 15, 22, 14, 3
2017/2/21, 17, 12, 24, 9, 2
2017/2/22, 19, 9, 30, 7, 2
2017/2/23, 11, 16, 31, 17, 3
2017/2/24, 22, 17, 26, 12, 2
2017/2/25, 47, 14, 24, 6, 2
2017/2/26, 30, 8, 30, 5, 2
2017/2/27, 12, 9, 33, 9, 2
2017/2/28, 15, 10, 26, 12, 3
2017/3/1, 14, 16, 30, 10, 2
2017/3/2, 14, 20, 20, 16, 3
2017/3/3, 29, 11, 31, 11, 2
2017/3/4, 13, 10, 31, 6, 1
2017/3/5, 9, 14, 23, 20, 3
2017/3/6, 18, 24, 19, 21, 3
2017/3/7, 46, 16, 16, 15, 3
2017/3/8, 35, 17, 29, 15, 3
2017/3/9, 35, 21, 29, 21, 4
2017/3/10, 32, 26, 22, 25, 5
2017/3/11, 45, 15, 27, 14, 3
2017/3/12, 29, 22, 18, 24, 4
2017/3/13, 40, 27, 20, 18, 3
2017/3/14, 53, 32, 21, 23, 4
2017/3/15, 51, 39, 28, 24, 4
2017/3/16, 68, 23, 27, 14, 2
2017/3/17, 41, 14, 26, 12, 3
2017/3/18, 16, 15, 26, 8, 2
2017/3/19, 21, 12, 24, 8, 2
2017/3/20, 11, 13, 29, 12, 2
2017/3/21, 17, 16, 27, 16, 3
2017/3/22, 30, 23, 24, 16, 3
2017/3/23, 49, 24, 27, 12, 3
2017/3/24, 63, 15, 31, 12, 2
2017/3/25, 42, 20, 27, 10, 3
2017/3/26, 46, 24, 32, 20, 4
2017/3/27, 52, 34, 34, 25, 4
2017/3/28, 63, 23, 25, 14, 3
2017/3/29, 44, 18, 34, 14, 2
2017/3/30, 35, 20, 31, 14, 2
2017/3/31, 28, 33, 23, 15, 3
2020/1/1, , 19, 8, 11, 2
2019/10/15, , 14, 15, 8, 2
2019/10/16, , 13, 19, 9, 2
2018/12/31, , 64, 27, 6, 1
2018/11/7, , 16, 20, 15, 3
2018/11/8, , 22, 9, 17, 3
2018/1/5, , 18, , 16, 3
2017/4/20, , 36, 22, 19, 3
2017/4/21, , 16, 33, 8, 2
2017/4/22, , 13, 33, 10, 2
2017/4/23, , 17, 26, 15, 3
2017/4/24, , 11, 33, 9, 2
2017/4/25, , 14, 30, 18, 3
2017/4/26, , 17, 32, 16, 3
2017/1/1, , 20, 16, 20, 4